zip	state	mean_income	median_income	population
04221	ME	41350	48315	1220
04222	ME	74952	81279	3378
04224	ME	41466	48372	2960
04227	ME	41401	48028	81
04228	ME	32677	38772	15
04231	ME	44549	52546	260
04234	ME	31406	49005	136
04236	ME	56719	60233	4078
04237	ME	39861	52721	251
04238	ME	48258	56934	1054
04239	ME	40208	44444	4980
04240	ME	37562	47465	35686
04250	ME	42531	55021	4037
04252	ME	45635	51141	5045
04253	ME	41833	57404	2106
04254	ME	32677	38772	3213
04255	ME	44549	52546	783
04256	ME	57461	62178	3154
04257	ME	33194	43931	2959
04258	ME	57465	62145	2250
04259	ME	50327	64094	2969
04260	ME	65117	70252	4816
04263	ME	51429	58227	2002
04265	ME	50461	64318	861
04267	ME	45086	59891	29
04268	ME	38853	60147	4613
04270	ME	43171	49862	5520
04271	ME	37342	49847	53
04274	ME	56585	69091	4854
04275	ME	33194	43931	504
04276	ME	31579	41316	6472
04280	ME	51911	58615	5803
04281	ME	37342	49847	4737
04282	ME	61949	67417	4972
04284	ME	54239	69824	1078
04285	ME	41923	49976	417
04286	ME	39861	52721	33
04287	ME	63192	68092	2843
04289	ME	41071	47668	1731
04290	ME	40750	51715	1510
04292	ME	40750	51715	858
04294	ME	31670	49011	4074
04330	ME	32081	40593	19887
04342	ME	43799	57895	1624
04343	ME	58066	66948	42
04344	ME	51168	57911	2794
04345	ME	50261	59338	11505
04346	ME	49682	56633	1910
04347	ME	59500	88317	2451
04349	ME	54204	69799	1056
04350	ME	61100	67899	3081
04351	ME	61472	82243	2464
04352	ME	51583	67916	1521
04354	ME	50893	52663	1221
04355	ME	62935	68500	2354
04357	ME	55917	53871	3284
04358	ME	53673	66846	4052
04359	ME	55217	63759	210
04360	ME	51583	67916	517
04363	ME	44747	58015	2206
04364	ME	58066	66948	6167
04401	ME	44997	58452	41557
04406	ME	28902	39087	717
04408	ME	44615	54674	178
04410	ME	42664	48946	1186
04411	ME	45369	47777	1243
04412	ME	49913	59916	8982
04413	ME	31898	39776	195
04414	ME	34718	43182	1186
04415	ME	33696	41510	293
04416	ME	49035	50644	5447
04417	ME	37226	45620	365
04418	ME	41148	49480	1660
04419	ME	48530	51805	2415
04421	ME	47431	69386	1342
04422	ME	47250	48514	1399
04424	ME	32989	41545	836
04426	ME	41447	46722	4698
04427	ME	47250	48514	2491
04428	ME	49503	62019	2795
04429	ME	53791	66047	4216
04430	ME	34041	43392	1841
04431	ME	46143	59269	52
04434	ME	48852	57146	1012
04435	ME	41490	46670	996
04438	ME	44347	52856	1040
04441	ME	40821	48828	1798
04442	ME	40809	48387	82
04443	ME	30331	42297	2492
04444	ME	80066	86767	7727
04448	ME	32758	40377	1516
04449	ME	42664	48946	1343
04450	ME	57280	78506	1190
04451	ME	28899	38279	311
04453	ME	39225	46623	816
04454	ME	31898	39776	96
04455	ME	37226	45620	846
04456	ME	52302	56344	2171
04457	ME	32548	41371	6061
04459	ME	26576	35567	918
04460	ME	41401	48357	1565
04461	ME	45369	47777	2949
04462	ME	35908	44158	5559
04463	ME	31016	37515	2868
04464	ME	29724	39369	690
04468	ME	34495	44316	9658
04469	ME	27663	52647	2011
04471	ME	36306	46922	556
04472	ME	46143	59269	2076
04473	ME	37175	56236	7103
04474	ME	68135	71918	3526
04475	ME	42045	50363	509
04476	ME	47431	69386	1341
04478	ME	33194	37527	296
04479	ME	31206	44304	1270
04481	ME	31005	37498	563
04485	ME	29708	39349	183
04487	ME	25492	34302	881
04488	ME	48852	57146	980
04489	ME	41458	51207	201
04490	ME	31898	39776	254
04491	ME	31898	39776	147
04492	ME	31898	39776	173
04493	ME	44092	54348	1907
04495	ME	37226	45620	420
04496	ME	50596	58168	3603
04497	ME	34942	45331	452
04530	ME	45563	53868	11539
04535	ME	55809	67856	676
04537	ME	51374	59203	1875
04538	ME	46250	74216	2226
04539	ME	52873	83281	1014
04541	ME	52873	83281	92
04543	ME	47692	57506	2048
04544	ME	51390	59155	760
04547	ME	47727	59364	1204
04548	ME	55645	63481	1019
04551	ME	52873	83281	782
04553	ME	55809	67856	1742
04554	ME	52873	83281	745
04555	ME	47692	57506	1607
04556	ME	55809	67856	1089
04558	ME	52873	83281	265
04562	ME	53617	65431	2102
04563	ME	47727	59364	1342
04564	ME	52873	83281	534
04568	ME	52019	66709	509
04570	ME	46250	74216	3
04571	ME	51390	59155	329
04572	ME	42201	56054	4915
04573	ME	52019	66709	387
04574	ME	50409	56742	1328
04575	ME	46250	74216	105
04576	ME	46250	74216	681
04578	ME	43799	57895	4350
04579	ME	55645	63481	2811
04605	ME	49144	61412	11211
04606	ME	37604	46270	1214
04607	ME	44532	55903	1220
04609	ME	64057	76141	4800
04611	ME	37332	45709	618
04612	ME	39300	51620	590
04613	ME	44531	55917	202
04614	ME	47008	65669	2281
04616	ME	44434	65556	842
04617	ME	44434	65556	799
04619	ME	31215	41556	3445
04622	ME	33452	41585	1295
04623	ME	37570	46225	1046
04624	ME	44531	55917	331
04625	ME	35438	53596	54
04626	ME	30978	45786	623
04627	ME	40000	52872	1487
04628	ME	35614	46612	707
04629	ME	47008	65669	110
04630	ME	39058	49424	1314
04631	ME	30600	43614	1638
04634	ME	43550	52423	1754
04635	ME	39300	51620	38
04637	ME	31898	39776	191
04640	ME	48344	59519	1970
04642	ME	44434	65556	105
04643	ME	37604	46270	919
04644	ME	64057	76141	9
04645	ME	46141	59175	79
04646	ME	35438	53596	75
04648	ME	37332	45709	579
04649	ME	37332	45709	1407
04650	ME	40000	52872	268
04652	ME	31038	45797	2011
04653	ME	39300	51620	533
04654	ME	34699	43509	3525
04655	ME	39083	49456	1160
04657	ME	37015	46861	330
04658	ME	33186	41272	1277
04660	ME	54464	66385	1261
04662	ME	54464	66385	514
04664	ME	43253	51800	1187
04666	ME	37015	46861	1201
04667	ME	31185	35896	1489
04668	ME	38441	44780	1721
04669	ME	44531	55917	200
04671	ME	31185	35918	528
04673	ME	44434	65556	93
04674	ME	39300	51620	404
04675	ME	54464	66385	321
04676	ME	44446	65571	1015
04677	ME	43250	51790	289
04679	ME	35476	53622	1969
04680	ME	33186	41272	1127
04681	ME	40000	52872	1151
04683	ME	40000	52872	116
04684	ME	47008	65669	1358
04685	ME	39300	51620	328
04686	ME	31898	39776	116
04691	ME	37015	46861	403
04693	ME	44531	55917	984
04694	ME	44525	51767	2582
04730	ME	33192	42343	10045
04732	ME	35849	45576	1863
04733	ME	36063	46771	253
04734	ME	36605	44926	863
04735	ME	34755	41590	618
04736	ME	40233	52052	10145
04739	ME	34183	42788	1040
04740	ME	34944	46192	1249
04741	ME	34119	42696	4
04742	ME	34944	46192	3582
04743	ME	38732	48454	4803
04745	ME	41148	46222	1219
04746	ME	30475	43562	521
04747	ME	37230	44419	1282
04750	ME	32583	40084	2675
04756	ME	34302	45763	3688
04757	ME	47621	60097	2823
04758	ME	36736	45162	1477
04760	ME	34755	41590	788
04761	ME	36284	45435	529
04762	ME	36667	46387	622
04763	ME	36284	45435	717
04764	ME	34755	41590	56
04765	ME	33419	45095	1407
04766	ME	35676	43864	434
04768	ME	35852	45583	395
04769	ME	36799	47489	9501
04772	ME	40971	46229	836
04773	ME	34324	45769	848
04774	ME	34119	42696	857
04776	ME	37129	44693	1056
04777	ME	33375	45103	430
04779	ME	36667	46387	362
04780	ME	36684	44919	795
04781	ME	34119	42696	582
04783	ME	36667	46387	476
04785	ME	31293	43935	3028
04786	ME	35676	43864	1877
04787	ME	36736	45162	559
04841	ME	30461	41099	7607
04843	ME	44251	71266	5256
04847	ME	50409	56742	1310
04848	ME	48538	62607	600
04849	ME	48538	62607	3373
04851	ME	46141	59175	51
04852	ME	52873	83281	75
04853	ME	46141	59175	380
04854	ME	48707	64193	1601
04855	ME	39777	52632	331
04856	ME	69554	85391	3206
04858	ME	48707	64193	1373
04859	ME	40295	53303	724
04860	ME	39777	52632	1573
04861	ME	51006	56615	3732
04862	ME	50409	56742	3496
04863	ME	46141	59175	1231
04864	ME	51006	56615	3793
04901	ME	41373	52371	25900
04910	ME	51488	64990	1946
04911	ME	36555	45281	2135
04912	ME	33848	40412	873
04915	ME	39499	50227	8468
04917	ME	56379	71470	2528
04918	ME	56379	71470	448
04920	ME	32343	40803	1808
04921	ME	38687	51229	1505
04922	ME	35360	44532	1142
04923	ME	41800	47211	506
04924	ME	43807	51617	2026
04925	ME	33194	37527	110
04926	ME	53673	66846	55
04927	ME	34338	43738	3340
04928	ME	36417	49142	2144
04929	ME	36984	45342	778
04930	ME	37600	44176	4275
04932	ME	47500	59508	1065
04933	ME	35104	43986	7
04936	ME	37237	42584	234
04937	ME	46685	54205	6477
04938	ME	38553	50518	9200
04939	ME	41490	46670	986
04940	ME	37989	50873	115
04941	ME	42859	50311	1646
04942	ME	33171	40402	1324
04943	ME	32136	44482	1827
04944	ME	46685	54205	42
04945	ME	3738	4226	119
04949	ME	37682	48795	927
04950	ME	35270	55885	4523
04951	ME	38687	51229	888
04952	ME	37682	48795	1595
04953	ME	35113	43997	3007
04955	ME	40305	48744	1262
04956	ME	42431	47773	725
04957	ME	42009	55176	4135
04958	ME	34788	43060	1905
04961	ME	35321	42839	1031
04962	ME	50389	59546	141
04963	ME	47082	67134	6929
04964	ME	45369	56479	155
04965	ME	36984	45342	1940
04966	ME	42237	49489	1664
04967	ME	40015	51461	4252
04969	ME	47500	59508	1254
04970	ME	47160	58615	1391
04971	ME	41800	47211	1831
04973	ME	37682	48795	1174
04974	ME	44347	52856	2628
04975	ME	46685	54205	55
04976	ME	32826	46179	10020
04978	ME	42838	51595	734
04979	ME	31340	42540	964
04981	ME	44347	52856	2134
04982	ME	37237	42584	660
04983	ME	31691	35681	1257
04984	ME	42959	48368	529
04985	ME	33194	37527	90
04986	ME	36570	46760	1485
04987	ME	35360	44532	971
04988	ME	35623	44865	1906
04989	ME	50389	59546	3905
04992	ME	37792	51054	84
05001	VT	50513	63764	9123
05031	VT	56378	69425	218
05032	VT	47983	57408	2664
05033	VT	46075	57546	2744
05034	VT	61010	80476	310
05035	VT	58256	77088	638
05036	VT	50640	61616	1037
05037	VT	58256	77088	560
05038	VT	49363	62717	1230
05039	VT	48125	56371	1110
05040	VT	47602	57110	471
05041	VT	49226	61697	354
05042	VT	48983	62169	605
05043	VT	69667	81975	937
05045	VT	57135	67406	1758
05046	VT	49402	62498	1139
05048	VT	62212	79164	2429
05050	VT	61786	72232	146
05051	VT	48009	59646	1549
05052	VT	62212	79164	348
05053	VT	56378	69425	332
05055	VT	86458	106286	3363
05056	VT	58256	77088	567
05058	VT	64997	76546	346
05059	VT	52356	90187	874
05060	VT	49700	61473	4415
05061	VT	49230	61730	1679
05062	VT	58256	77088	702
05065	VT	56378	69425	1064
05067	VT	56378	69425	258
05068	VT	40141	53444	3125
05069	VT	48772	61873	555
05070	VT	49363	62717	484
05071	VT	72355	93852	324
05072	VT	49363	62717	526
05075	VT	68061	80452	1113
05076	VT	48125	56371	412
05077	VT	49363	62717	1215
05079	VT	49363	62717	730
05081	VT	48009	59646	550
05083	VT	53668	63376	151
05084	VT	53068	71594	140
05086	VT	49442	57194	793
05089	VT	48659	60022	4979
05091	VT	72113	93715	3288
05101	VT	37968	55254	4643
05141	VT	50602	72758	112
05142	VT	48274	53754	680
05143	VT	45893	62960	4343
05146	VT	49816	71921	750
05148	VT	50715	59601	1140
05149	VT	46105	60482	2092
05150	VT	39984	52872	831
05151	VT	59811	71307	1553
05152	VT	60370	79468	448
05153	VT	48274	53754	687
05154	VT	52404	74678	661
05155	VT	49285	57966	828
05156	VT	41948	54867	9226
05158	VT	50617	63222	1049
05161	VT	44840	61816	552
05201	VT	42005	57108	14851
05250	VT	48886	67056	3408
05251	VT	66367	93556	1350
05252	VT	52375	61160	274
05253	VT	66266	93261	685
05254	VT	56793	82695	273
05255	VT	56809	82713	4121
05257	VT	50151	66295	2718
05260	VT	51434	59060	459
05261	VT	51434	59060	2738
05262	VT	57352	67729	2547
05301	VT	44422	58122	16820
05340	VT	60370	79468	763
05341	VT	52589	72213	407
05342	VT	51123	70084	581
05343	VT	45185	53921	917
05345	VT	60935	71338	2119
05346	VT	52798	64362	5184
05350	VT	52375	61160	763
05352	VT	52375	61160	824
05353	VT	49816	71921	1072
05354	VT	58968	68010	2210
05355	VT	41836	58975	813
05356	VT	52589	72213	717
05358	VT	40000	74759	148
05359	VT	49199	69526	594
05360	VT	41849	58955	251
05361	VT	55761	68135	947
05362	VT	64643	71143	127
05363	VT	52039	64012	2021
05401	VT	38543	54063	28185
05403	VT	72279	81120	17593
05404	VT	42911	54044	7240
05405	VT	54637	117088	4406
05408	VT	57785	66280	10114
05439	VT	53438	63206	1734
05440	VT	51475	58735	1998
05441	VT	54231	62170	958
05442	VT	48831	53890	339
05443	VT	54791	65294	6656
05444	VT	65586	73916	1714
05445	VT	92431	150801	3754
05446	VT	63458	74077	15373
05447	VT	48517	53693	79
05448	VT	60979	69886	1134
05450	VT	49027	55269	4977
05452	VT	72871	83686	19710
05454	VT	69359	78668	4447
05455	VT	54231	62170	1080
05456	VT	63438	74982	1277
05457	VT	50268	60805	1617
05458	VT	64727	80819	2044
05459	VT	50273	60827	2156
05461	VT	71881	86861	4542
05462	VT	65450	72486	1938
05463	VT	51475	58735	471
05464	VT	62244	68861	3008
05465	VT	87127	92895	5355
05468	VT	66199	70944	12942
05471	VT	37812	46301	896
05472	VT	65164	77001	1643
05473	VT	65521	75333	1413
05474	VT	51475	58735	803
05476	VT	39921	47659	3183
05477	VT	75916	84202	4397
05478	VT	55763	62399	14449
05482	VT	84405	127645	7198
05483	VT	50733	60941	1303
05485	VT	50273	60827	93
05486	VT	64727	80819	1654
05487	VT	68025	75666	1498
05488	VT	53652	61857	7690
05489	VT	82263	90674	3174
05491	VT	59347	67807	5909
05492	VT	48831	53890	682
05494	VT	82210	90650	1767
05495	VT	72348	92249	9341
05602	VT	54524	66463	11916
05640	VT	58393	67596	161
05641	VT	50043	60012	17169
05647	VT	53706	66640	1141
05648	VT	58393	67596	423
05649	VT	57955	62788	574
05650	VT	58393	67596	1123
05651	VT	61402	77424	1546
05652	VT	48831	53890	776
05653	VT	48831	53890	547
05654	VT	57658	62534	970
05655	VT	54813	66599	2868
05656	VT	28409	40503	3508
05657	VT	48689	54840	56
05658	VT	54137	66728	1402
05660	VT	64531	75392	1660
05661	VT	55474	69347	5620
05663	VT	56102	61240	6773
05664	VT	55961	60906	80
05667	VT	54631	67569	2166
05669	VT	55730	61047	634
05672	VT	56250	77314	4314
05673	VT	62562	76448	2574
05674	VT	64514	102466	1705
05675	VT	57055	61954	1064
05676	VT	63664	76103	4984
05677	VT	60452	75149	2232
05678	VT	58869	63182	163
05679	VT	50516	58819	3296
05680	VT	48859	55166	2168
05681	VT	58393	67596	458
05682	VT	61718	74542	1251
05701	VT	42778	54541	20802
05730	VT	53187	62841	302
05732	VT	44623	59301	708
05733	VT	44363	56694	5895
05734	VT	60369	73032	1306
05735	VT	44078	59181	4402
05736	VT	53468	70206	684
05737	VT	63625	79385	875
05738	VT	62566	84433	1072
05739	VT	59927	74872	1407
05740	VT	46515	66070	25
05742	VT	53187	62841	597
05743	VT	46220	55063	4330
05744	VT	58157	71800	533
05747	VT	51378	65396	280
05748	VT	51378	65396	323
05751	VT	62708	84760	811
05753	VT	48922	62912	10491
05757	VT	53955	62880	832
05758	VT	53187	62841	784
05759	VT	55802	61246	1827
05760	VT	60074	72539	1123
05761	VT	52391	69142	1000
05762	VT	63625	79385	542
05763	VT	61796	76061	2747
05764	VT	47008	60943	3452
05765	VT	52598	62773	1803
05766	VT	51378	65396	572
05767	VT	43265	50677	1143
05769	VT	46395	62500	1216
05770	VT	60344	73010	1136
05772	VT	56378	69425	713
05773	VT	53513	62922	2136
05774	VT	47224	61160	1129
05775	VT	50761	67877	623
05776	VT	37135	66576	714
05777	VT	45097	54711	3420
05778	VT	57752	70563	733
05819	VT	40064	53549	9444
05820	VT	42076	52202	662
05821	VT	58841	70127	1269
05822	VT	39240	44503	1873
05824	VT	39519	46737	1139
05825	VT	42411	52603	191
05826	VT	42112	52236	983
05827	VT	42111	52235	309
05828	VT	50111	74033	1928
05829	VT	41846	53919	2003
05830	VT	39377	49372	1502
05832	VT	45123	52270	982
05833	VT	40357	47224	273
05836	VT	41573	51456	1068
05837	VT	38273	44933	353
05839	VT	44803	54748	775
05841	VT	44803	54748	425
05842	VT	44053	52175	522
05843	VT	41026	53268	2556
05845	VT	42076	52202	1096
05846	VT	30256	42954	1222
05847	VT	42076	52202	879
05850	VT	44861	55877	231
05851	VT	39882	47482	6528
05853	VT	40357	47224	711
05855	VT	37931	47231	7170
05857	VT	39685	51051	1540
05858	VT	37234	44350	368
05859	VT	39673	51044	1819
05860	VT	41020	49093	2557
05862	VT	48833	62051	356
05866	VT	43052	47618	732
05867	VT	43052	47618	899
05868	VT	39673	51044	364
05871	VT	45404	51774	1638
05872	VT	40320	47305	789
05873	VT	46255	58496	675
05874	VT	39673	51044	505
05875	VT	43419	52147	454
05904	VT	37234	44350	267
05905	VT	11885	14157	264
05906	VT	37234	44350	1178
06001	CT	107974	145020	18385
06002	CT	72180	87236	20486
06010	CT	59700	70651	60448
06013	CT	114992	123460	9326
06016	CT	68764	81389	6226
06018	CT	48038	61099	2865
06019	CT	84996	115473	10129
06021	CT	72000	94407	314
06022	CT	96563	134372	163
06023	CT	85990	98613	1296
06024	CT	46417	58674	647
06026	CT	77596	103926	5117
06029	CT	81892	94609	15547
06031	CT	68674	96039	1287
06032	CT	90956	131533	17675
06033	CT	103875	127609	28762
06035	CT	89957	115769	7513
06037	CT	88662	99502	18565
06039	CT	63587	109405	1942
06040	CT	63871	75115	35306
06042	CT	66288	78030	22942
06043	CT	89426	103528	4986
06051	CT	35037	42661	30519
06052	CT	56008	63997	7858
06053	CT	42717	49914	34863
06057	CT	80718	109692	6707
06058	CT	69160	92343	1787
06060	CT	103451	130296	2568
06061	CT	80718	109692	169
06062	CT	64756	72961	17715
06063	CT	87656	93366	3285
06065	CT	41049	43723	413
06066	CT	64308	74790	29219
06067	CT	73415	84142	19709
06068	CT	63481	109090	1612
06069	CT	70104	101073	2535
06070	CT	113662	146069	15104
06071	CT	38226	45401	4140
06073	CT	122539	159006	5651
06074	CT	89054	104917	25705
06076	CT	67166	71919	12659
06078	CT	88786	115647	12413
06081	CT	73387	149336	1381
06082	CT	69603	78237	44654
06084	CT	99136	118141	15067
06085	CT	80443	96317	7276
06088	CT	56500	65592	4936
06089	CT	113010	139619	2813
06090	CT	103971	130951	1232
06092	CT	132753	171363	4203
06093	CT	91401	110910	3322
06095	CT	78615	92275	29079
06096	CT	61164	71015	12498
06098	CT	60975	69857	12426
06103	CT	78380	97575	1410
06105	CT	30369	47919	19392
06106	CT	28397	39854	39902
06107	CT	109321	133255	18786
06108	CT	45956	56129	24307
06109	CT	75131	88478	26668
06110	CT	60017	71376	12650
06111	CT	68426	80093	30562
06112	CT	33646	43676	22879
06114	CT	32542	42584	27449
06117	CT	98210	131290	17267
06118	CT	54927	64158	26956
06119	CT	65178	85166	15474
06120	CT	17588	25025	9668
06226	CT	39367	51078	20114
06231	CT	109760	122423	4083
06232	CT	84274	98360	3297
06234	CT	68849	73980	8244
06235	CT	62679	79762	2257
06237	CT	85891	94083	5492
06238	CT	87706	89976	12428
06239	CT	56968	61225	11183
06241	CT	56867	64893	6650
06242	CT	76222	92368	1408
06243	CT	67167	72468	60
06247	CT	78385	86814	2841
06248	CT	104374	111725	5603
06249	CT	72431	89633	7308
06250	CT	75917	96592	4821
06254	CT	74226	79409	1922
06255	CT	53496	66097	4744
06256	CT	48689	58299	2154
06259	CT	68817	90317	4498
06260	CT	53919	63931	9510
06262	CT	49327	62493	586
06263	CT	37569	50701	345
06264	CT	75417	84197	166
06266	CT	48689	58299	495
06268	CT	49247	68324	11481
06269	CT	6124	5229	9844
06277	CT	66186	77013	4140
06278	CT	69634	83402	4454
06279	CT	62500	76420	6041
06280	CT	50480	60034	3162
06281	CT	73780	90811	6930
06282	CT	74000	91065	1096
06320	CT	43512	52572	27617
06330	CT	69039	75740	3282
06331	CT	70907	77284	5137
06332	CT	69896	74010	258
06333	CT	94582	118068	6607
06334	CT	74921	90221	2592
06335	CT	91722	107698	6729
06336	CT	75000	90346	84
06339	CT	78714	96745	8302
06340	CT	55494	67409	29145
06350	CT	68241	74682	67
06351	CT	66237	74830	16301
06353	CT	61151	87274	162
06354	CT	61220	65063	6141
06355	CT	73348	94723	12985
06357	CT	74262	90549	12552
06359	CT	88835	98869	5313
06360	CT	55148	64826	37541
06365	CT	77377	85572	4720
06370	CT	70109	86269	7429
06371	CT	70734	93854	7546
06373	CT	64500	67953	345
06374	CT	62599	67613	8373
06375	CT	72114	88941	3660
06376	CT	94583	126677	57
06377	CT	64500	67953	2962
06378	CT	81317	122072	5399
06379	CT	64043	78672	9038
